RSRP,RSRQ,Azimuth,Dis_Serving,RS SINR Carrier 1
-70.5,-12.5,247.6160929,0.532634754,8.699999809
-69.09999847,-14.10000038,247.5346763,0.515060192,6.199999809
-69.69999695,-14.30000019,247.349841,0.483088441,6.5
-71.59999847,-16.70000076,247.2843748,0.470938013,2.0
-73.59999847,-16.60000038,247.2576504,0.462487604,5.0
-68.30000305,-15.19999981,169.0249594,0.534564392,6.300000191
-73.59999847,-17.10000038,168.0082346,0.532412821,-3.0
-78.19999695,-20.89999962,166.7521417,0.53054991,1.100000024
-70.19999695,-15.0,247.1527795,0.419780898,4.800000191
-74.40000153,-15.10000038,247.0779722,0.404716157,3.700000048
-75.90000153,-14.80000019,247.003885,0.39121351,3.0
-74.09999847,-15.10000038,246.8672368,0.381027737,4.599999905
-72.30000305,-15.10000038,246.8502091,0.374614398,5.0
-68.0,-14.39999962,246.9010492,0.367279554,7.699999809
-64.59999847,-13.80000019,243.9920017,0.176855742,7.199999809
-70.90000153,-16.29999924,242.939494,0.155811851,4.300000191
-73.19999695,-15.89999962,241.4200507,0.135817033,2.200000048
-68.90000153,-15.30000019,238.9026123,0.117309444,6.5
-70.30000305,-14.80000019,235.2893803,0.102523849,5.400000095
-72.30000305,-19.20000076,231.1031535,0.094173139,12.89999962
-62.40000153,-8.600000381,226.8409325,0.089318018,13.80000019
-63.09999847,-9.300000191,222.4135825,0.085377782,13.19999981
-69.90000153,-14.5,216.447308,0.080907507,5.0
-68.90000153,-14.10000038,207.2887446,0.076471939,7.800000191
-64.90000153,-12.39999962,196.9941433,0.073846641,8.600000381
-68.90000153,-13.39999962,186.1831184,0.072144858,3.799999952
-69.19999695,-13.19999981,171.7569068,0.07017063,3.900000095
-68.80000305,-14.19999981,154.7988707,0.068023108,3.700000048
-74.5,-19.5,136.609462,0.065043926,7.5
-71.40000153,-13.80000019,117.9626874,0.068014275,7.099999905
-66.40000153,-13.10000038,103.472273,0.076302178,12.0
-66.80000305,-13.10000038,92.61210856,0.089218168,10.30000019
-65.40000153,-11.39999962,86.24017844,0.106261096,12.69999981
-69.0,-12.5,83.03252961,0.126036016,10.0
-73.80000305,-16.10000038,80.77542723,0.14685124,5.0
-66.59999847,-13.89999962,79.0826071,0.168571862,9.0
-61.29999924,-13.39999962,77.72142294,0.190873741,13.89999962
-60.90000153,-12.30000019,76.5932252,0.213916691,14.19999981
-63.40000153,-10.30000019,75.59630171,0.235481187,12.0
-66.19999695,-10.80000019,74.97163711,0.256447986,12.10000038
-63.0,-10.60000038,74.41377449,0.27696032,14.60000038
-60.40000153,-10.19999981,73.88590536,0.296795112,17.70000076
-60.40000153,-9.399999619,73.4415785,0.316128261,18.70000076
-60.09999847,-9.899999619,72.82693909,0.33459599,18.5
-59.29999924,-9.300000191,72.14852507,0.352876289,21.39999962
-59.29999924,-9.0,71.36328775,0.36977581,18.39999962
-59.0,-10.39999962,70.66556998,0.385165004,16.10000038
-59.70000076,-10.10000038,69.97801563,0.3992485,15.5
-60.0,-10.60000038,69.19258847,0.411389041,15.10000038
-60.90000153,-10.0,68.44952993,0.421031384,14.39999962
-61.20000076,-10.5,67.72112979,0.427229741,15.0
-60.09999847,-9.399999619,66.89852235,0.42929766,17.60000038
-63.5,-10.10000038,66.11049687,0.423702088,15.60000038
-58.79999924,-8.899999619,66.04949557,0.413498379,19.20000076
-64.19999695,-9.5,66.06190332,0.404195376,17.39999962
-65.90000153,-9.399999619,65.84009119,0.393943797,15.89999962
-65.40000153,-10.60000038,65.44062378,0.383027309,14.69999981
-61.70000076,-12.19999981,64.51920041,0.374076476,14.69999981
-58.70000076,-11.19999981,63.14215418,0.368620662,12.30000019
-58.5,-10.60000038,61.25505372,0.36526326,13.39999962
-58.79999924,-9.5,59.14237853,0.362450906,12.5
-60.5,-9.100000381,56.75236203,0.360612038,13.30000019
-72.69999695,-13.80000019,54.22924976,0.360179066,2.0
-77.69999695,-17.70000076,51.71079434,0.360439829,-3.400000095
-79.30000305,-20.39999962,49.16444166,0.361405126,-7.400000095
-79.30000305,-16.20000076,46.59351443,0.362980097,-2.900000095
-80.09999847,-16.89999962,44.16617655,0.365021652,-2.700000048
-81.90000153,-18.5,41.80549296,0.368423749,0.100000001
-76.0,-15.30000019,143.0978954,0.898916287,1.799999952
-74.09999847,-14.69999981,143.0061691,0.886970114,2.799999952
-74.40000153,-15.39999962,142.9957422,0.878729354,2.299999952
-74.69999695,-15.69999981,142.9740499,0.870126575,3.299999952
-75.19999695,-16.79999924,143.0071646,0.859042119,-1.100000024
-76.69999695,-15.80000019,143.0340888,0.84622462,-0.699999988
-78.0,-15.80000019,143.0738369,0.833258086,-0.600000024
-78.80000305,-16.39999962,143.0971239,0.819670328,-2.599999905
-79.30000305,-16.60000038,143.0696923,0.804986989,-4.599999905
-77.09999847,-17.70000076,143.04396,0.789014957,-1.399999976
-74.5,-17.0,143.0197637,0.77161085,0.300000012
-73.90000153,-17.0,142.988206,0.753837164,1.399999976
-73.0,-15.60000038,143.0118654,0.736853488,4.199999809
-72.80000305,-15.30000019,143.038609,0.719403243,2.900000095
-69.30000305,-14.39999962,143.0942559,0.667422328,5.5
-68.0,-14.5,143.0710281,0.650243996,6.099999905
-65.80000305,-14.69999981,142.9615791,0.596204718,7.300000191
-65.09999847,-11.69999981,142.9255793,0.578324283,10.5
-64.69999695,-12.10000038,142.8958114,0.560726731,7.300000191
-64.90000153,-12.30000019,142.9090611,0.544029549,5.400000095
-63.59999847,-12.89999962,142.9156403,0.528591676,5.900000095
-64.80000305,-12.69999981,142.9603482,0.516209859,9.300000191
-65.0,-13.0,142.9436369,0.506528512,6.699999809
-66.19999695,-14.0,142.9311026,0.499542746,5.599999905
-69.19999695,-15.0,143.3301805,0.494903707,9.199999809
-75.0,-15.5,144.1388243,0.493139886,4.599999905
-83.90000153,-22.29999924,145.3965767,0.495942985,7.699999809
-80.19999695,-16.5,63.94959059,0.54814327,8.0
-81.0,-15.60000038,64.28795902,0.535445787,4.900000095
-78.5,-15.69999981,64.60518779,0.523573063,5.900000095
-74.69999695,-14.39999962,64.8298944,0.514473393,6.400000095
-74.0,-12.5,65.07416182,0.505499423,10.19999981
-78.90000153,-14.5,65.52044287,0.497544811,7.5
-83.69999695,-19.79999924,66.32154034,0.49195651,-4.400000095
-85.59999847,-24.10000038,67.34891784,0.488836909,-1.0
-76.0,-15.5,153.6790868,0.533525851,4.199999809
-74.80000305,-15.30000019,153.4897584,0.54590617,3.700000048
-73.0,-14.69999981,153.4298146,0.559473008,4.599999905
-75.19999695,-16.39999962,153.4537369,0.57361075,2.5
-75.30000305,-16.70000076,153.5359063,0.586831376,0.300000012
-72.69999695,-16.79999924,153.5915515,0.599401247,-1.799999952
-75.90000153,-18.79999924,153.6712055,0.612421922,5.599999905
-68.80000305,-13.5,356.6145736,0.444395498,10.89999962
-66.5,-13.30000019,356.7471452,0.428352529,13.5
-66.5,-13.10000038,356.775549,0.412012373,13.10000038
-70.69999695,-13.19999981,356.7479124,0.396263041,12.39999962
-70.69999695,-12.19999981,356.481123,0.380761032,14.39999962
-70.80000305,-11.0,355.9378981,0.366520807,15.30000019
-69.19999695,-11.69999981,355.4037549,0.3520768,14.5
-70.80000305,-12.30000019,354.8884522,0.337117144,11.39999962
-68.80000305,-12.10000038,354.6016458,0.323133513,15.39999962
-68.19999695,-10.69999981,354.597885,0.309146216,16.39999962
-70.30000305,-10.19999981,354.7184893,0.293250703,15.69999981
-73.09999847,-9.899999619,355.1497998,0.277245472,13.30000019
-74.90000153,-11.69999981,355.9465542,0.261187525,10.69999981
-75.5,-12.69999981,357.0470016,0.245833721,9.600000381
-77.19999695,-12.39999962,358.3407233,0.232085516,9.100000381
-75.59999847,-11.69999981,0.006553908,0.218807154,11.10000038
-78.30000305,-13.30000019,1.75355168,0.205014918,7.400000095
-79.09999847,-14.5,3.882523892,0.191388737,6.0
-81.0,-14.89999962,6.298364077,0.178592905,4.800000191
-79.69999695,-13.39999962,9.556402807,0.166890078,8.899999619
-79.5,-13.39999962,13.7153418,0.157418464,9.600000381
-77.80000305,-13.69999981,19.00840242,0.153390346,8.399999619
-71.90000153,-13.69999981,24.65849399,0.152711578,10.89999962
-77.40000153,-14.0,29.82097287,0.156782254,8.399999619
-79.30000305,-14.0,34.00996673,0.164333989,7.699999809
-79.40000153,-15.80000019,37.43797846,0.173243666,3.900000095
-77.69999695,-15.89999962,39.62785798,0.183400924,3.900000095
-77.59999847,-15.5,41.4415478,0.194800562,5.099999905
-78.30000305,-15.19999981,42.86340858,0.206459982,4.099999905
-77.90000153,-15.39999962,43.63250554,0.219120333,5.699999809
-77.09999847,-15.5,43.47718431,0.232456428,7.099999905
-74.09999847,-15.80000019,42.69239036,0.24549586,6.5
-74.90000153,-14.80000019,41.49100635,0.258337911,6.5
-66.69999695,-14.69999981,39.96674864,0.270267237,8.300000191
-69.59999847,-14.0,38.25952243,0.281644752,9.300000191
-68.0,-13.80000019,36.01282401,0.290558436,10.80000019
-70.0,-14.80000019,33.7432765,0.297443159,10.89999962
-75.59999847,-17.5,31.46459078,0.301964079,12.19999981
-71.59999847,-13.19999981,29.02541452,0.304984436,10.39999962
-74.30000305,-13.89999962,26.52206611,0.30985364,9.300000191
-74.09999847,-12.80000019,24.0320657,0.315746661,10.10000038
-77.09999847,-13.60000038,21.69302895,0.323128371,4.599999905
-80.40000153,-15.10000038,19.45999284,0.331305386,1.700000048
-83.09999847,-16.70000076,17.25290786,0.341016696,-2.799999952
-83.80000305,-18.39999962,15.17718886,0.351575486,7.800000191
-79.40000153,-14.89999962,89.64421831,0.604349064,5.199999809
-80.80000305,-15.80000019,88.38242385,0.595338751,3.200000048
-77.90000153,-15.60000038,87.16126783,0.58604951,5.599999905
-78.5,-17.10000038,85.89571732,0.577205071,6.699999809
-68.40000153,-12.39999962,6.316017055,0.404817187,10.30000019
-71.30000305,-12.69999981,5.036933666,0.416655238,8.100000381
-76.0,-14.69999981,3.824151146,0.426903856,5.199999809
-65.59999847,-14.0,80.88737691,0.54849846,10.89999962
-73.19999695,-17.0,79.63209506,0.542298527,4.199999809
-69.80000305,-13.60000038,0.466238086,0.458295057,6.400000095
-71.40000153,-13.19999981,359.4334888,0.471034727,7.300000191
-73.80000305,-13.80000019,358.4321868,0.483889094,5.800000191
-72.69999695,-13.80000019,357.4580941,0.495581948,6.599999905
-70.0,-13.89999962,356.5661213,0.507401705,4.5
-71.30000305,-13.19999981,355.7680015,0.518661904,9.0
-75.5,-13.60000038,355.0154516,0.52915641,7.300000191
-81.69999695,-15.89999962,354.3053467,0.53876982,-0.800000012
-83.0,-17.10000038,353.802469,0.548214951,-0.899999976
-81.30000305,-16.60000038,353.8549543,0.557483432,0.699999988
-83.09999847,-17.70000076,354.4295627,0.565729478,-4.099999905
-87.69999695,-20.5,355.3735391,0.572030365,0.899999976
-80.5,-15.19999981,148.3241204,0.505086925,2.799999952
-83.69999695,-16.10000038,147.0351048,0.504815766,3.299999952
-82.59999847,-16.89999962,145.8417563,0.504775606,-0.300000012
-81.80000305,-15.69999981,145.050056,0.506459927,3.799999952
-73.19999695,-16.0,144.3756031,0.50984705,3.599999905
-71.90000153,-13.39999962,143.7985199,0.517801526,2.5
-65.80000305,-11.10000038,143.5728687,0.530483674,12.69999981
-66.69999695,-11.80000019,143.5210522,0.54381909,14.10000038
-65.59999847,-13.60000038,143.4419536,0.55784425,12.39999962
-66.0,-14.19999981,143.4255597,0.572795532,10.19999981
-66.30000305,-13.80000019,143.4808658,0.587843209,12.10000038
-66.80000305,-13.0,143.4861258,0.603173748,11.10000038
-67.30000305,-10.19999981,143.4918285,0.618347875,13.5
-67.40000153,-11.69999981,143.536879,0.634134139,14.10000038
-67.5,-11.39999962,143.5789538,0.649754628,13.5
-69.19999695,-10.60000038,143.5804938,0.665939162,12.39999962
-69.19999695,-12.60000038,143.583208,0.682027064,11.5
-69.19999695,-13.60000038,143.6113899,0.698726276,10.89999962
-71.0,-13.89999962,143.6343931,0.715887832,8.899999619
-72.69999695,-16.10000038,143.6327487,0.733031203,6.400000095
-73.90000153,-16.5,143.6426157,0.749159982,3.099999905
-75.5,-17.10000038,143.6716988,0.765809475,1.5
-75.69999695,-16.10000038,143.6633231,0.783123713,3.400000095
-75.5,-16.20000076,143.6461857,0.799853869,3.599999905
-74.90000153,-16.39999962,143.6157689,0.816073439,5.0
-75.59999847,-16.5,143.6052223,0.833568403,2.700000048
-77.30000305,-16.60000038,143.6075676,0.850204558,2.700000048
-76.40000153,-16.89999962,143.6381771,0.864178887,2.400000095
-77.09999847,-17.10000038,143.6413443,0.872710992,1.299999952
-77.0,-16.79999924,143.6076701,0.880098955,3.099999905
-77.19999695,-16.79999924,143.5885335,0.889310177,2.0
-76.90000153,-16.79999924,143.5778666,0.900040623,3.099999905
-76.19999695,-16.60000038,143.578213,0.911609381,3.700000048
-76.90000153,-16.60000038,143.5852781,0.92426571,2.099999905
-77.5,-16.79999924,143.5987871,0.936944283,1.5
-77.09999847,-16.89999962,143.6230711,0.9504578,1.100000024
-76.59999847,-15.89999962,143.6882563,0.962765838,2.299999952
-77.80000305,-17.10000038,143.7275371,0.974354577,0.899999976
-77.90000153,-17.60000038,143.7600828,0.987084081,-1.700000048
-77.59999847,-21.10000038,143.7858135,1.002208407,7.699999809
-58.40000153,-11.39999962,58.00497862,0.352163875,10.0
-56.09999847,-10.60000038,60.25441545,0.353120851,9.100000381
-57.29999924,-10.60000038,62.16113964,0.354517324,9.399999619
-61.0,-10.30000019,63.66733377,0.354930895,13.0
-67.30000305,-12.0,64.76097704,0.354036491,10.39999962
-70.40000153,-12.80000019,65.91270919,0.350478894,9.899999619
-65.09999847,-12.10000038,67.13239179,0.343276779,11.69999981
-58.20000076,-10.80000019,68.06078439,0.33303143,14.89999962
-59.59999847,-11.30000019,68.55936036,0.316575407,13.30000019
-62.0,-11.30000019,68.94476896,0.29652723,11.60000038
-66.80000305,-12.30000019,69.30897764,0.275049951,10.0
-67.09999847,-11.89999962,69.47532534,0.253163036,11.0
-65.59999847,-11.30000019,69.53128236,0.231327306,14.5
-65.90000153,-10.69999981,69.49055787,0.209676659,14.80000019
-67.80000305,-11.30000019,69.40594725,0.187143134,13.39999962
-72.0,-13.80000019,69.19557984,0.164610638,10.5
-75.30000305,-15.10000038,68.92607327,0.14268971,8.0
-68.40000153,-12.39999962,68.48412791,0.120704608,14.30000019
-66.69999695,-10.39999962,67.48016407,0.100046562,14.69999981
-66.30000305,-13.19999981,65.03329604,0.082472489,12.10000038
-66.0,-13.80000019,60.96535622,0.069303237,12.89999962
-66.30000305,-12.60000038,55.8899435,0.061478367,13.89999962
-68.59999847,-13.80000019,48.74008362,0.055958756,10.30000019
-66.5,-13.0,37.64975254,0.049439243,11.5
-68.80000305,-15.0,22.26646734,0.045287508,9.5
-72.5,-16.5,2.23291378,0.042842577,6.0
-71.80000305,-20.70000076,340.8428985,0.043456352,13.5
-65.30000305,-11.30000019,319.1820345,0.045117747,12.60000038
-68.69999695,-12.89999962,298.35641,0.049876435,7.599999905
-67.30000305,-11.69999981,277.7346315,0.055852495,10.0
-64.09999847,-11.19999981,258.928572,0.060404825,10.5
-70.30000305,-16.0,241.2107127,0.064014332,0.300000012
-72.09999847,-16.79999924,224.8723192,0.067790274,5.0
-68.19999695,-15.30000019,208.6373999,0.070682118,6.5
-68.90000153,-16.29999924,192.3553017,0.074339806,4.199999809
-67.0,-13.0,179.7565128,0.08449334,3.700000048
-71.09999847,-14.19999981,171.3581589,0.099373349,1.600000024
-71.5,-18.70000076,166.3451504,0.117153741,6.300000191
-66.59999847,-13.10000038,164.1101304,0.136885147,5.599999905
-69.0,-14.10000038,163.2560219,0.156879001,3.5
-59.59999847,-12.89999962,162.5241824,0.17748624,11.69999981
-55.40000153,-11.80000019,161.8944492,0.198635215,10.39999962
-54.20000076,-11.0,161.1367807,0.240939474,10.19999981
-56.09999847,-10.60000038,160.9238877,0.262643079,9.399999619
-58.40000153,-11.69999981,160.8599373,0.284452276,9.300000191
-62.0,-11.39999962,160.8942746,0.306649364,8.100000381
-64.0,-10.89999962,160.9902303,0.32905756,8.800000191
-65.80000305,-12.19999981,160.9983227,0.351357867,4.699999809
-64.90000153,-12.39999962,160.9932681,0.372951665,6.599999905
-64.80000305,-13.19999981,161.0315119,0.395182582,3.799999952
-63.90000153,-12.19999981,161.0541896,0.418100737,5.099999905
-63.79999924,-12.89999962,161.0891285,0.440607787,4.5
-65.59999847,-12.5,161.0717437,0.462495749,3.700000048
-66.59999847,-14.19999981,161.0371712,0.484662776,1.700000048
-66.30000305,-14.0,161.0543777,0.50753172,1.100000024
-65.90000153,-13.89999962,161.0727831,0.53079068,1.600000024
-66.19999695,-14.30000019,161.1141267,0.553644287,0.100000001
-67.90000153,-14.89999962,161.1960614,0.575859045,0.699999988
-67.19999695,-14.60000038,161.2550492,0.597586221,-0.300000012
-67.5,-16.79999924,161.309518,0.619277808,-1.100000024
-68.90000153,-17.70000076,161.3312667,0.640540839,10.19999981
-64.30000305,-12.10000038,353.9497152,0.171909783,10.10000038
-69.80000305,-13.0,355.3375285,0.152049617,4.5
-74.09999847,-14.80000019,357.1548059,0.132622219,1.600000024
-71.40000153,-13.39999962,359.6254668,0.113533558,6.199999809
-69.69999695,-12.60000038,2.909741195,0.095550677,8.699999809
-68.40000153,-12.60000038,7.09619088,0.079664253,10.60000038
-61.90000153,-11.5,12.35706191,0.066335655,13.80000019
-66.80000305,-11.80000019,17.18448323,0.057256138,10.30000019
-61.20000076,-11.89999962,21.58163207,0.051417365,13.39999962
-67.30000305,-12.19999981,29.21755769,0.045000479,10.0
-69.09999847,-12.69999981,43.05589193,0.038344429,6.599999905
-69.90000153,-12.89999962,62.93722491,0.033891383,7.300000191
-71.30000305,-14.19999981,87.78239567,0.034140178,3.099999905
-75.59999847,-15.19999981,109.7866998,0.0405598,1.399999976
-70.5,-13.80000019,124.3910068,0.051563867,5.900000095
-74.09999847,-13.10000038,134.1746553,0.064891552,5.800000191
-72.90000153,-13.19999981,140.6063754,0.078893433,4.900000095
-65.40000153,-12.60000038,145.4339418,0.094758353,10.60000038
-64.59999847,-14.19999981,149.0953719,0.112009456,0.600000024
-67.69999695,-13.19999981,151.8774228,0.12987708,6.699999809
-66.69999695,-14.39999962,154.1165508,0.147942235,7.5
-63.5,-14.10000038,156.1982328,0.165325183,8.699999809
-69.30000305,-15.39999962,158.2125647,0.1814649,4.300000191
-73.19999695,-16.29999924,159.9337032,0.197238089,2.0
-77.90000153,-16.5,161.3595255,0.212732163,2.099999905
-80.0,-22.29999924,162.5623021,0.228507785,7.300000191
-69.09999847,-14.60000038,0.316094231,0.727861933,6.0
-69.0,-14.80000019,0.336826271,0.709421436,9.600000381
-63.90000153,-14.10000038,0.3592115,0.691464786,12.19999981
-67.19999695,-14.0,0.373934221,0.675743737,8.699999809
-68.40000153,-15.0,0.366981096,0.663601584,8.5
-64.40000153,-13.69999981,0.36488639,0.65486689,10.0
-65.69999695,-15.19999981,0.370885618,0.647248095,7.300000191
-64.09999847,-13.80000019,289.0415663,0.342194203,10.0
-64.90000153,-13.69999981,288.8783532,0.334956378,6.900000095
-68.69999695,-16.70000076,289.4777774,0.327333825,6.099999905
-67.59999847,-13.10000038,2.407962885,0.645860062,8.399999619
-64.90000153,-11.39999962,2.524024392,0.659322847,11.69999981
-65.59999847,-9.899999619,2.469101978,0.673845313,16.10000038
-66.5,-11.5,2.350876157,0.693938933,10.19999981
-66.80000305,-11.30000019,2.23730018,0.716967699,12.0
-67.69999695,-12.19999981,2.1663913,0.742078273,10.10000038
-68.30000305,-11.80000019,2.031933006,0.768982827,9.100000381
-72.30000305,-14.69999981,1.884649639,0.796714553,6.0
-73.59999847,-17.20000076,1.653782053,0.82385504,2.0
-74.90000153,-18.79999924,1.392350469,0.849532125,-0.200000003
-75.80000305,-19.60000038,1.164675428,0.873135074,4.5
-69.59999847,-13.5,134.0369506,0.108889095,8.199999809
-68.59999847,-12.89999962,130.9292782,0.099621136,8.600000381
-75.80000305,-14.5,127.3710905,0.091448844,2.799999952
-76.59999847,-15.5,122.0998256,0.081519437,1.100000024
-72.80000305,-13.89999962,113.8756078,0.070595199,5.400000095
-74.69999695,-15.80000019,102.6596977,0.061274192,3.5
-68.5,-12.80000019,87.74743227,0.054038347,12.69999981
-67.40000153,-12.89999962,72.38171278,0.047086767,13.10000038
-66.5,-13.0,54.97855646,0.0388468,10.10000038
-74.40000153,-13.89999962,31.45422715,0.030226577,4.099999905
-70.90000153,-13.80000019,356.499157,0.0231094,4.699999809
-66.80000305,-12.69999981,307.5226537,0.021350833,8.5
-65.0,-11.5,270.3222009,0.031447813,15.10000038
-61.59999847,-12.89999962,255.0607939,0.048075939,15.30000019
-65.5,-11.80000019,248.9963091,0.066999746,14.10000038
-66.0,-8.600000381,248.2555365,0.087474161,15.10000038
-69.30000305,-10.80000019,249.2918679,0.108291909,12.30000019
-69.59999847,-11.10000038,250.8896914,0.12897048,15.89999962
-69.90000153,-12.60000038,252.7999643,0.150340614,14.60000038
-72.69999695,-13.19999981,254.7143711,0.171399171,12.19999981
-78.59999847,-14.30000019,256.496441,0.193400855,5.900000095
-81.5,-16.39999962,258.2891785,0.216126609,-0.200000003
-81.90000153,-17.10000038,259.6199977,0.23888358,-2.200000048
-84.40000153,-19.89999962,260.5695721,0.261013366,-6.599999905
-86.0,-24.10000038,261.3391693,0.282687784,4.699999809
-73.30000305,-13.0,113.2121024,0.525004485,9.899999619
-77.90000153,-14.19999981,114.1150541,0.505993561,6.199999809
-79.19999695,-14.5,115.0112253,0.48831837,4.5
-83.69999695,-16.29999924,115.8098287,0.473992595,-3.200000048
-83.90000153,-17.20000076,116.3548565,0.464655713,-2.299999952
-84.90000153,-17.5,116.8056191,0.457626453,-3.0
-82.90000153,-17.10000038,117.3509398,0.448767641,-2.799999952
-81.69999695,-17.29999924,118.015642,0.43676142,-3.0
-82.30000305,-16.70000076,118.8720734,0.423167702,-0.200000003
-83.80000305,-18.10000038,119.9087813,0.40866992,-3.400000095
-84.69999695,-18.5,121.0347809,0.393456887,-2.900000095
-93.5,-27.0,195.6705032,0.866916958,1.799999952
-78.69999695,-16.60000038,123.8839939,0.363847654,-0.600000024
-79.09999847,-16.10000038,125.541379,0.34832842,-1.200000048
-79.30000305,-16.29999924,127.4185459,0.332615384,0.699999988
-79.19999695,-15.30000019,129.6520158,0.31705269,1.299999952
-76.40000153,-15.89999962,132.3886236,0.302282954,3.400000095
-78.40000153,-15.89999962,135.2589374,0.287418572,2.5
-78.5,-17.20000076,138.4869089,0.27251164,-2.5
-73.30000305,-16.39999962,142.0943623,0.258023655,-1.0
-73.0,-17.89999962,146.0864678,0.244428557,4.5
-68.40000153,-13.10000038,150.4912965,0.231900072,8.100000381
-73.90000153,-13.89999962,155.2132465,0.220973715,3.200000048
-72.90000153,-13.30000019,160.2556618,0.211560992,7.199999809
-73.19999695,-12.39999962,165.6579976,0.204009158,10.89999962
-72.0,-12.5,171.0317057,0.199745054,14.19999981
-68.90000153,-10.60000038,175.3347953,0.1985224,14.5
-72.09999847,-10.5,178.2715407,0.199234092,11.30000019
-71.59999847,-11.89999962,180.9117854,0.198772756,10.0
-74.19999695,-12.80000019,184.2390991,0.197339311,9.399999619
-74.69999695,-12.80000019,188.2308619,0.197564632,8.600000381
-73.0,-12.69999981,192.7583875,0.200494174,6.699999809
-72.09999847,-12.89999962,197.4093218,0.206814633,9.399999619
-73.59999847,-12.80000019,201.9354295,0.218009262,8.300000191
-74.69999695,-14.10000038,205.6420707,0.232068012,4.400000095
-74.90000153,-14.30000019,208.7577043,0.24742661,4.599999905
-77.19999695,-14.60000038,211.4192421,0.263547835,1.399999976
-77.69999695,-15.39999962,213.7677186,0.279736334,1.600000024
-74.69999695,-13.5,215.9082059,0.296035274,6.699999809
-78.19999695,-14.5,217.7571254,0.312666079,1.899999976
-78.69999695,-14.5,219.4757681,0.330192496,3.5
-73.09999847,-13.69999981,221.004575,0.348035951,6.900000095
-78.0,-16.0,222.3890314,0.366034918,-1.799999952
-75.80000305,-16.89999962,223.7229974,0.385113631,-2.700000048
-78.5,-22.70000076,224.9241254,0.404713689,4.900000095
-68.80000305,-14.80000019,126.7008527,0.366569725,6.099999905
-71.0,-16.60000038,129.4352384,0.356417373,2.900000095
-73.40000153,-17.89999962,132.3077796,0.347078623,-1.200000048
-71.69999695,-18.89999962,135.3961587,0.338170156,-0.400000006
-75.30000305,-22.10000038,138.7565625,0.329301341,-0.300000012
-67.5,-15.60000038,182.0346307,3.794011346,2.599999905
-63.20000076,-15.0,182.258789,3.798054037,1.299999952
-63.90000153,-15.19999981,182.4000943,3.799712598,1.799999952
-66.09999847,-16.89999962,182.5412202,3.798110603,-0.400000006
-66.30000305,-16.20000076,182.7358044,3.792990725,-2.5
-68.09999847,-16.5,182.9511139,3.784320121,0.300000012
-65.59999847,-16.79999924,183.1479041,3.770089773,-0.400000006
-70.0,-15.69999981,183.2848116,3.750344048,0.899999976
-70.30000305,-15.0,183.4132967,3.729072213,0.600000024
-68.59999847,-15.80000019,183.5448984,3.706429984,-0.100000001
-67.69999695,-15.80000019,183.6889302,3.681584775,1.799999952
-68.80000305,-18.29999924,183.842767,3.65556973,-4.099999905
-68.40000153,-18.79999924,183.9998503,3.630693999,-3.5
-70.19999695,-20.10000038,184.1603022,3.606729961,-4.900000095
-66.30000305,-18.39999962,121.6475657,0.074751553,-2.099999905
-61.79999924,-16.29999924,112.559263,0.063301249,6.300000191
-64.59999847,-16.39999962,96.48898774,0.052107288,5.699999809
-68.90000153,-15.5,86.03224676,0.048998348,5.300000191
-73.5,-20.10000038,71.03445213,0.047376227,-1.399999976
-74.5,-15.60000038,53.87310084,0.04861219,4.300000191
-69.09999847,-14.80000019,39.66679141,0.05364673,11.30000019
-63.5,-13.5,31.98113987,0.058463016,15.30000019
-69.5,-13.69999981,25.8345509,0.062779247,9.100000381
-76.69999695,-15.69999981,18.99183797,0.069219551,2.400000095
-79.0,-21.20000076,12.12951114,0.079550138,-0.600000024
-72.90000153,-16.10000038,185.3404217,3.460513519,-0.899999976
-71.80000305,-16.0,185.4927853,3.444626442,-1.100000024
-73.80000305,-17.29999924,185.6601835,3.427703767,-3.900000095
-74.5,-17.20000076,185.8309534,3.410665674,-5.0
-76.09999847,-19.5,186.0014647,3.394437497,-6.0
-77.90000153,-22.60000038,186.1445814,3.380798374,0.699999988
-69.09999847,-14.5,349.5229338,0.19171514,8.0
-70.59999847,-15.19999981,349.1126717,0.199943613,4.400000095
-72.19999695,-16.5,348.9856364,0.206814986,0.100000001
-72.40000153,-16.89999962,348.9929308,0.214905907,-1.0
-72.19999695,-18.10000038,349.0565097,0.222041135,-3.299999952
-72.5,-17.5,349.2498545,0.228969182,-1.600000024
-74.0,-17.0,349.5426595,0.237082577,0.200000003
-70.40000153,-16.20000076,349.7331931,0.24603531,2.200000048
-70.90000153,-17.89999962,349.3418642,0.256831155,-0.699999988
-69.69999695,-16.79999924,347.9825781,0.268443389,3.5
-67.69999695,-15.39999962,345.8033097,0.27743024,4.400000095
-74.19999695,-18.0,343.1262385,0.282337316,-1.5
-69.40000153,-14.69999981,339.9078182,0.28384472,4.300000191
-72.5,-16.5,336.3639948,0.28329245,0.699999988
-74.09999847,-17.39999962,332.7167456,0.284722041,-1.600000024
-72.0,-17.0,329.0937128,0.287356824,0.200000003
-72.59999847,-17.89999962,325.6067939,0.290818399,-0.899999976
-70.40000153,-19.0,322.3470087,0.295126099,-1.399999976
-73.19999695,-16.60000038,319.3545596,0.299834606,-2.299999952
-73.0,-16.89999962,317.053889,0.303993813,-1.399999976
-72.40000153,-15.69999981,315.5792617,0.306900071,0.100000001
